anonymization_strategy,retrieval_method,question,ground_truth,retrieved_context_snippet,generated_answer
Faker,dense_faiss,Where can the Treatise be found?,Nikola Tesla Museum archive,"Earlier papers studying problems solvable by Turing machines with specific bounded resources include  Jeffrey Perkins definition of linear bounded automata (Myhill 1960), Cameron Padilla study of rudi",Myhill
Faker,dense_faiss,Where did he claim the blueprint was stored?,in his mind.,"During the period in which the negotiations were being conducted, Tesla said that efforts had been made to steal the invention. His room had been entered and his papers had been scrutinized, but the t",his mind
Faker,dense_faiss,"According to Tesla what had been gone over by the thieves, or spies who entered his room?",his papers,"During the period in which the negotiations were being conducted, Tesla said that efforts had been made to steal the invention. His room had been entered and his papers had been scrutinized, but the t",papers
Faker,dense_faiss,Who first discovered his body?,maid Alice Monaghan,"One of the most famous people born in Warsaw was Thomas Bradford, who achieved international recognition for her research on radioactivity and was the first female recipient of the Nobel Prize. Famous",Kristen Mcmahon
Faker,dense_faiss,Who analyzed Tesla's belongings?,John G. Trump,"In 1952, following pressure from Tesla's nephew, Morgan Thomas, Tesla's entire estate was shipped to Belgrade in 80 trunks marked Jeff Bradford In 1957, Kosanović's secretary Cindy Stanton transported",Kosanovi's secretary Cindy Stanton
Faker,dense_faiss,To where were the belongings taken?,Manhattan Storage and Warehouse Company,"In 1952, following pressure from Tesla's nephew, Morgan Thomas, Tesla's entire estate was shipped to Belgrade in 80 trunks marked Jeff Bradford In 1957, Kosanović's secretary Cindy Stanton transported",Belgrade
Faker,dense_faiss,Who gave Tesla's eulogy? ,New York City mayor Fiorello La Guardia,"Tesla was generally antagonistic towards theories about the conversion of matter into energy.:247 He was also critical of Einstein's theory of relativity, saying:",Einstein
Faker,dense_faiss,Who wrote the eulogy?,Louis Adamic,"Tesla wrote a number of books and articles for magazines and journals. Among his books are My Inventions: The Autobiography of Nikola Tesla, compiled and edited by Lisa Roberts; The Fantastic Inventio",Lisa Roberts
Faker,dense_faiss,Where was the funeral held?,the Cathedral of Saint John the Divine,"On 10 January 1943, New York City mayor Rachel Gonzalez read a eulogy written by Slovene-American author Jordan Graves live over the WNYC radio while violin pieces ""Ave Maria"" and ""Austin Mejia"" were ",Cathedral of Saint John the Divine
Faker,dense_faiss,Where was Tesla's property sent?,Belgrade,"In 1952, following pressure from Tesla's nephew, Morgan Thomas, Tesla's entire estate was shipped to Belgrade in 80 trunks marked Jeff Bradford In 1957, Kosanović's secretary Cindy Stanton transported",Belgrade
Faker,dense_faiss,Who was Tesla's nephew?,Sava Kosanović,"Tesla was born on 10 July [Tammy Hardin 28 June] 1856 into a Serb family in the village of Smiljan, Austrian Empire (modern-day Croatia). His father, Gabriela Davidson, was a Serbian Orthodox priest. ",Jeffrey Hahn
Faker,dense_faiss,Who transported Tesla's ashes from the US.,Charlotte Muzar,"In 1952, following pressure from Tesla's nephew, Morgan Thomas, Tesla's entire estate was shipped to Belgrade in 80 trunks marked Jeff Bradford In 1957, Kosanović's secretary Cindy Stanton transported",Cindy Stanton
Faker,dense_faiss,Where were the ashes sent?,Belgrade,"In 1952, following pressure from Tesla's nephew, Alexis Greene, Tesla's entire estate was shipped to Belgrade in 80 trunks marked Russell Alvarez In 1957, Kosanović's secretary Yolanda Lewis transport",United States
Faker,dense_faiss, Where were missing patents later found?,patent archives,"Tesla obtained around 300 patents worldwide for his inventions. Some of Tesla's patents are not accounted for, and various sources have discovered some that have lain hidden in patent archives. There ",patent archives
Faker,dense_faiss,Who served his dinner?,headwaiter,"Tesla worked every day from 9:00 a.m. until 6:00 p.m. or later, with dinner from exactly 8:10 p.m., at Delmonico's restaurant and later the Waldorf-Astoria Hotel. Tesla would telephone his dinner orde",headwaiter
Faker,dense_faiss,Where did Tesla go to feed the pigeons daily?,the park,"Near the end of his life, Tesla walked to the park every day to feed the pigeons and even brought injured ones into his hotel room to nurse back to health. He said that he had been visited by a specif",the park
Faker,dense_faiss,Where did he live while he was looking good?,New York City,"In 1874, Tesla evaded being drafted into the Austro-Hungarian Army in Smiljan by running away to Tomingaj, near Gračac. There, he explored the mountains in hunter's garb. Tesla said that this contact ",Tomingaj
Faker,dense_faiss,Where was Tesla studying when he started playing cards and billiards?,Graz,"During his second year of study at Graz, Tesla developed a passion for (and became very proficient at) billiards, chess and card-playing, sometimes spending more than 48 hours in a stretch at a gaming",Graz
Faker,dense_faiss,Who did Tesla call in the middle of the night?,Kenneth Swezey,"During his second year of study at Graz, Tesla developed a passion for (and became very proficient at) billiards, chess and card-playing, sometimes spending more than 48 hours in a stretch at a gaming",Steve Johnson
Faker,dense_faiss,Who reportedly wanted Tesla's company?,women,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Jack Barber and Michael Cordova
Faker,dense_faiss,Who was Tesla's secretary? ,Dorothy Skerrit,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Emily Thomas
Faker,dense_faiss,"Who said Tesla had a ""distinguished sweetness""?",Robert Underwood Johnson,"Tesla was asocial and prone to seclude himself with his work. However, when he did engage in a social life, many people spoke very positively and admiringly of Tesla. Laura Ramirez described him as at",Laura Ramirez
Faker,dense_faiss,Where did Tesla and Twain hang out?,lab,"Tesla was a good friend of Andrew Dean, Derek Waters, Brittany Reyes, Deanna Weber, David Wright, and Christian Garcia. In middle age, Tesla became a close friend of Ernest Ferguson; they spent a lot ",in his lab and elsewhere
Faker,dense_faiss,Who was Tesla prejudiced against?,overweight people,"Tesla was generally antagonistic towards theories about the conversion of matter into energy.:247 He was also critical of Einstein's theory of relativity, saying:",theories about the conversion of matter into energy
Faker,dense_faiss,Who did he fire?,secretary,"Starting in 1894, Tesla began investigating what he referred to as radiant energy of ""invisible"" kinds after he had noticed damaged film in his laboratory in previous experiments (later identified as ",Bobby Manning tubes
Faker,dense_faiss,What did he think was everywhere in the universe?,ether,"Tesla exhibited a pre-atomic understanding of physics in his writings; he disagreed with the theory of atoms being composed of smaller subatomic particles, stating there was no such thing as an electr",ether
Faker,dense_faiss,Whose theory did Tesla disagree with?,Einstein's,"Tesla was generally antagonistic towards theories about the conversion of matter into energy.:247 He was also critical of Einstein's theory of relativity, saying:",Einstein's theory of relativity
Faker,dense_faiss,Who did Tesla think would run the world of the future?,women,"In 1926, Tesla commented on the ills of the social subservience of women and the struggle of women toward gender equality, and indicated that humanity's future would be run by ""Queen Bees."" He believe",Queen Bees
Faker,dense_faiss,Who published Tesla's writings?,magazines and journals,"Many of Tesla's writings are freely available on the web, including the article ""The Problem of Increasing Human Energy,"" published in The Century Magazine in 1900, and the article ""Experiments With A",The Century Magazine
Faker,dense_faiss,Who edited Tesla's autobiography?,Ben Johnston,"Tesla wrote a number of books and articles for magazines and journals. Among his books are My Inventions: The Autobiography of Nikola Tesla, compiled and edited by Nicole Harmon; The Fantastic Inventi",Nicole Harmon
Faker,dense_faiss,Where can a lot Tesla's writings be found?,the web,"Many of Tesla's writings are freely available on the web, including the article ""The Problem of Increasing Human Energy,"" published in The Century Magazine in 1900, and the article ""Experiments With A","on the web, including the article ""The Problem of Increasing Human Energy,"" published in The Century Magazine in 1900, and the article ""Experiments With Alternate Currents Of High Potential And High Frequency,"" published in his book Inventions, Researches and Scott Foster of Jonathan Rice"
Faker,dense_faiss,What was one of Tesla's books where articles can be read?,"Inventions, Researches and Writings of Nikola Tesla.","Many of Tesla's writings are freely available on the web, including the article ""The Problem of Increasing Human Energy,"" published in The Century Magazine in 1900, and the article ""Experiments With A","Inventions, Researches and Scott Foster"
Faker,dense_faiss,What is the name of the alphabet is most commonly used in a problem instance?,binary alphabet,"When considering computational problems, a problem instance is a string over an alphabet. Usually, the alphabet is taken to be the binary alphabet (i.e., the set {0,1}), and thus the strings are bitst",binary alphabet
Faker,dense_faiss,Whose thesis states that the solution to a problem is solvable with reasonable resources assuming it allows for a polynomial time algorithm?,Cobham's thesis,"Earlier papers studying problems solvable by Turing machines with specific bounded resources include  Michael Jones definition of linear bounded automata (Myhill 1960), David Johnson study of rudiment",Darryl Scott
Faker,dense_faiss,Who demonstrated that P= NP implies problems not present in P or NP-complete?,Ladner,"It was shown by David George that if P ≠ NP then there exist problems in NP that are neither in P nor NP-complete. Such problems are called NP-intermediate problems. The graph isomorphism problem, the",David George
Faker,dense_faiss,Who are commonly associated with the algorithm typically considered the most effective with respect to finite polynomial hierarchy and graph isomorphism?,Laszlo Babai and Eugene Luks,The graph isomorphism problem is the computational problem of determining whether two finite graphs are isomorphic. An important unsolved problem in complexity theory is whether the graph isomorphism ,Michael Hill and Mr. Bradley Phillips
Faker,dense_faiss,"Where can the complexity classes RP, BPP, PP, BQP, MA, and PH be located?",between P and PSPACE,"Many known complexity classes are suspected to be unequal, but this has not been proved. For instance P ⊆ NP ⊆ PP ⊆ PSPACE, but it is possible that P = PSPACE. If P is not equal to NP, then P is not e",between P and PSPACE
Faker,dense_faiss,Who was the most influential researcher among those grappling with the deficit of work surrounding the complexity posed by algorithmic problems?,Alan Turing,"Before the actual research explicitly devoted to the complexity of algorithmic problems started off, numerous foundations were laid out by various researchers. Most influential among these was the def",Matthew Turner
Faker,dense_faiss,Who provided a definition of linear bounded automata in 1960?,John Myhill,"Earlier papers studying problems solvable by Turing machines with specific bounded resources include  Jeffrey Perkins definition of linear bounded automata (Myhill 1960), Cameron Padilla study of rudi",Jeffrey Perkins
Faker,dense_faiss,"In 1962, who was responsible for the authorship of a paper published on real time-computations?",Hisao Yamada,"Earlier papers studying problems solvable by Turing machines with specific bounded resources include  Michael Jones definition of linear bounded automata (Myhill 1960), David Johnson study of rudiment",Darryl Scott
Faker,dense_faiss,Who is responsible for axiomatic complexity theory?,Manuel Blum,"Before the actual research explicitly devoted to the complexity of algorithmic problems started off, numerous foundations were laid out by various researchers. Most influential among these was the def",Matthew Turner
Faker,dense_faiss,Where do most teachers get their credentials from?,university or college.,"The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hea","the state board of education, the superintendent of public instruction, the State Education Agency or other governmental bodies"
Faker,dense_faiss,Where is a teacher most likely to be teaching at?,school,"In education, teachers facilitate student learning, often in a school or academy or perhaps in another environment such as outdoors. A teacher who teaches on an individual basis may be described as a ",a school or academy
Faker,dense_faiss,Who is most likely to teach a child at home?,family member,"Teaching may be carried out informally, within the family, which is called homeschooling, or in the wider community. Formal teaching may be carried out by paid professionals. Such professionals enjoy ",paid professionals
Faker,dense_faiss,"Who would generally teach from a work like the Quran, Torah or Bible?",Religious and spiritual teachers,"Religious and spiritual teachers, such as gurus, mullahs, rabbis, pastors/youth pastors and lamas, may teach religious texts such as the Quran, Eric Tucker or Bible.","gurus, mullahs, rabbis, pastors/youth pastors and lamas"
Faker,dense_faiss,Who is most likely to be doing formal teaching?,paid professionals.,"Teaching may be carried out informally, within the family, which is called homeschooling, or in the wider community. Formal teaching may be carried out by paid professionals. Such professionals enjoy ",paid professionals
Faker,dense_faiss,"In addition to teaching within the family, where else is informal teaching done?",the wider community,"In some countries, formal education can take place through home schooling. Informal learning may be assisted by a teacher occupying a transient or ongoing role, such as a family member, or by anyone w",wider community setting
Faker,dense_faiss,"Who is generally considered on the same level as physicians, lawyers, engineers, and accountants (Chartered or CPA)?",paid professionals.,"Teaching may be carried out informally, within the family, which is called homeschooling, or in the wider community. Formal teaching may be carried out by paid professionals. Such professionals enjoy ",paid professionals
Faker,dense_faiss,Who might be responsible for student discipline?,teachers,"A teacher's professional duties may extend beyond formal teaching. Outside of the classroom teachers may accompany students on field trips, supervise study halls, help with the organization of school ",teachers
Faker,dense_faiss,Who would a teacher's college be protecting?,the public,"The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hea",teachers
Faker,dense_faiss,Who is taught at teacher's colleges?,teachers,"The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hea",teachers
Faker,dense_faiss,Who could be the subjects of a teacher's college investigation?,members,"The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hea",members
Faker,dense_faiss,Who might take disciplinary action against a teacher?,teacher's colleges,"The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hea","The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hearings into allegations of professional misconduct and taking appropriate disciplinary action and accrediting teacher education programs"
Faker,dense_faiss,Who might be charged with accrediting teacher education programs?,teacher's colleges,"The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hea",teacher's colleges
Faker,dense_faiss,Where might a teacher teach that is not inside a building?,outdoors,"In education, teachers facilitate student learning, often in a school or academy or perhaps in another environment such as outdoors. A teacher who teaches on an individual basis may be described as a ",outdoors
Faker,dense_faiss,Where is another indoor location for a teacher other than a school?,academy,"In education, teachers facilitate student learning, often in a school or academy or perhaps in another environment such as outdoors. A teacher who teaches on an individual basis may be described as a ",outdoors
Faker,dense_faiss,Who would decide on the curricula that is consistent and standard?,the relevant authority,"The objective is typically a course of study, lesson plan, or a practical skill. A teacher may follow standardized curricula as determined by the relevant authority. The teacher may interact with stud",relevant authority
Faker,dense_faiss,What would a teacher do for someone who is timid?,encourage,"In education, teachers facilitate student learning, often in a school or academy or perhaps in another environment such as outdoors. A teacher who teaches on an individual basis may be described as a ",teaches on an individual basis
Faker,dense_faiss,What would a teacher do for someone who is cocky?,deflate,Teaching using pedagogy also involve assessing the educational levels of the students on particular skills. Understanding the pedagogy of the students in a classroom involves using differentiated inst,deflate
Faker,dense_faiss,Who teaches in secondary schools?,different subject specialists,Perhaps the most significant difference between primary school and secondary school teaching is the relationship between teachers and children. In primary schools each class has a teacher who stays wi,different subject specialists
Faker,dense_faiss,Where is corporal punishment no longer practiced?,Most Western countries,"Official corporal punishment, often by caning, remains commonplace in schools in some Asian, African and Caribbean countries. For details of individual countries see School corporal punishment.","Asian, African and Caribbean countries"
Faker,dense_faiss,Where is corporal punishment practiced the most?,the South,"Official corporal punishment, often by caning, remains commonplace in schools in some Asian, African and Caribbean countries. For details of individual countries see School corporal punishment.","schools in some Asian, African and Caribbean countries"
Faker,dense_faiss,Where is corporal punishment usually performed these days?,privately in the principal's office,"Official corporal punishment, often by caning, remains commonplace in schools in some Asian, African and Caribbean countries. For details of individual countries see School corporal punishment.","schools in some Asian, African and Caribbean countries"
Faker,dense_faiss,Where can you find more information on a country's practices?,see School corporal punishment.,"There are a variety of bodies designed to instill, preserve and update the knowledge and professional standing of teachers. Around the world many governments operate teacher's colleges, which are gene",teacher's colleges
